menuId,usuarioId,fecha,alimentoId,nombreAlimento,cantidadGramos,tiempoComida,calorias,proteinas,carbohidratos,grasas
52,3,2025-01-20,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
52,3,2025-01-20,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
52,3,2025-01-20,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
53,3,2025-01-24,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
53,3,2025-01-24,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
53,3,2025-01-24,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
53,3,2025-01-24,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
53,3,2025-01-24,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
53,3,2025-01-24,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
53,3,2025-01-24,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
54,3,2025-01-26,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
54,3,2025-01-26,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
54,3,2025-01-26,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
54,3,2025-01-26,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
54,3,2025-01-26,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
54,3,2025-01-26,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
55,3,2025-01-28,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
55,3,2025-01-28,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
55,3,2025-01-28,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
55,3,2025-01-28,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
56,3,2025-01-29,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
56,3,2025-01-29,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
56,3,2025-01-29,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
56,3,2025-01-29,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
57,3,2025-02-06,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
57,3,2025-02-06,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
57,3,2025-02-06,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
57,3,2025-02-06,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
57,3,2025-02-06,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
57,3,2025-02-06,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
58,3,2025-02-08,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
58,3,2025-02-08,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
58,3,2025-02-08,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
58,3,2025-02-08,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
58,3,2025-02-08,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
58,3,2025-02-08,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
58,3,2025-02-08,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
58,3,2025-02-08,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
59,3,2025-02-25,5,Avena en hojuelas,200,Desayuno,778.0,34.0,132.0,14.0
59,3,2025-02-25,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
59,3,2025-02-25,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
59,3,2025-02-25,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
59,3,2025-02-25,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
59,3,2025-02-25,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
60,3,2025-02-28,3,Pan blanco,250,Desayuno,662.5,22.5,122.5,8.0
60,3,2025-02-28,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
60,3,2025-02-28,11,Pechuga de pollo,200,Almuerzo,330.0,62.0,0.0,7.2
60,3,2025-02-28,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
60,3,2025-02-28,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
60,3,2025-02-28,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
61,3,2025-03-05,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
61,3,2025-03-05,23,Yogur natural,100,Desayuno,59.0,10.0,3.6,0.4
61,3,2025-03-05,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
61,3,2025-03-05,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
61,3,2025-03-05,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
61,3,2025-03-05,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
62,3,2025-03-09,19,Clara de huevo,200,Desayuno,104.0,22.0,1.4,0.4
62,3,2025-03-09,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
62,3,2025-03-09,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
62,3,2025-03-09,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
62,3,2025-03-09,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
62,3,2025-03-09,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
63,3,2025-03-12,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
63,3,2025-03-12,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
63,3,2025-03-12,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
63,3,2025-03-12,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
63,3,2025-03-12,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
63,3,2025-03-12,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
64,3,2025-03-19,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
64,3,2025-03-19,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
64,3,2025-03-19,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
64,3,2025-03-19,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
64,3,2025-03-19,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
64,3,2025-03-19,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
65,3,2025-03-23,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
65,3,2025-03-23,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
65,3,2025-03-23,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
65,3,2025-03-23,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
66,3,2025-03-24,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
66,3,2025-03-24,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
66,3,2025-03-24,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
66,3,2025-03-24,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
66,3,2025-03-24,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
67,3,2025-03-28,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
67,3,2025-03-28,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
67,3,2025-03-28,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
67,3,2025-03-28,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
67,3,2025-03-28,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
68,4,2025-01-05,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
68,4,2025-01-05,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
68,4,2025-01-05,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
68,4,2025-01-05,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
68,4,2025-01-05,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
68,4,2025-01-05,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
69,4,2025-01-10,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
69,4,2025-01-10,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
69,4,2025-01-10,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
69,4,2025-01-10,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
69,4,2025-01-10,16,Salmón,200,Cena,416.0,40.0,0.0,26.0
69,4,2025-01-10,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
70,4,2025-01-15,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
70,4,2025-01-15,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
70,4,2025-01-15,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
70,4,2025-01-15,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
70,4,2025-01-15,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
70,4,2025-01-15,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
70,4,2025-01-15,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
70,4,2025-01-15,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
71,4,2025-01-16,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
71,4,2025-01-16,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
71,4,2025-01-16,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
71,4,2025-01-16,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
71,4,2025-01-16,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
71,4,2025-01-16,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
72,4,2025-01-17,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
72,4,2025-01-17,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
72,4,2025-01-17,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
72,4,2025-01-17,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
72,4,2025-01-17,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
72,4,2025-01-17,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
72,4,2025-01-17,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
73,4,2025-01-21,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
73,4,2025-01-21,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
73,4,2025-01-21,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
73,4,2025-01-21,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
74,4,2025-01-22,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
74,4,2025-01-22,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
74,4,2025-01-22,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
74,4,2025-01-22,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
74,4,2025-01-22,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
74,4,2025-01-22,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
74,4,2025-01-22,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
75,4,2025-01-24,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
75,4,2025-01-24,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
75,4,2025-01-24,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
75,4,2025-01-24,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
75,4,2025-01-24,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
75,4,2025-01-24,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
75,4,2025-01-24,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
76,4,2025-01-26,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
76,4,2025-01-26,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
76,4,2025-01-26,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
76,4,2025-01-26,16,Salmón,200,Cena,416.0,40.0,0.0,26.0
76,4,2025-01-26,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
76,4,2025-01-26,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
77,4,2025-01-28,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
77,4,2025-01-28,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
77,4,2025-01-28,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
77,4,2025-01-28,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
77,4,2025-01-28,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
77,4,2025-01-28,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
78,4,2025-01-31,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
78,4,2025-01-31,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
78,4,2025-01-31,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
78,4,2025-01-31,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
78,4,2025-01-31,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
78,4,2025-01-31,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
79,4,2025-02-03,18,Huevo entero,250,Desayuno,387.5,32.5,2.75,27.5
79,4,2025-02-03,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
79,4,2025-02-03,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
79,4,2025-02-03,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
79,4,2025-02-03,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
80,4,2025-02-04,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
80,4,2025-02-04,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
80,4,2025-02-04,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
80,4,2025-02-04,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
80,4,2025-02-04,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
81,4,2025-02-10,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
81,4,2025-02-10,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
81,4,2025-02-10,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
81,4,2025-02-10,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
81,4,2025-02-10,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
81,4,2025-02-10,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
81,4,2025-02-10,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
82,4,2025-02-23,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
82,4,2025-02-23,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
82,4,2025-02-23,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
82,4,2025-02-23,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
82,4,2025-02-23,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
82,4,2025-02-23,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
83,4,2025-02-24,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
83,4,2025-02-24,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
83,4,2025-02-24,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
83,4,2025-02-24,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
83,4,2025-02-24,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
83,4,2025-02-24,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
84,4,2025-03-01,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
84,4,2025-03-01,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
84,4,2025-03-01,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
84,4,2025-03-01,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
84,4,2025-03-01,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
85,4,2025-03-03,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
85,4,2025-03-03,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
85,4,2025-03-03,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
85,4,2025-03-03,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
85,4,2025-03-03,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
86,4,2025-03-12,3,Pan blanco,250,Desayuno,662.5,22.5,122.5,8.0
86,4,2025-03-12,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
86,4,2025-03-12,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
86,4,2025-03-12,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
86,4,2025-03-12,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
86,4,2025-03-12,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
86,4,2025-03-12,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
86,4,2025-03-12,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
87,4,2025-03-20,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
87,4,2025-03-20,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
87,4,2025-03-20,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
87,4,2025-03-20,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
87,4,2025-03-20,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
87,4,2025-03-20,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
87,4,2025-03-20,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
88,4,2025-03-25,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
88,4,2025-03-25,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
88,4,2025-03-25,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
88,4,2025-03-25,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
88,4,2025-03-25,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
89,4,2025-03-27,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
89,4,2025-03-27,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
89,4,2025-03-27,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
89,4,2025-03-27,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
89,4,2025-03-27,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
89,4,2025-03-27,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
90,4,2025-03-31,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
90,4,2025-03-31,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
90,4,2025-03-31,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
90,4,2025-03-31,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
90,4,2025-03-31,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
91,5,2025-01-01,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
91,5,2025-01-01,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
91,5,2025-01-01,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
91,5,2025-01-01,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
92,5,2025-01-07,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
92,5,2025-01-07,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
92,5,2025-01-07,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
92,5,2025-01-07,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
92,5,2025-01-07,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
92,5,2025-01-07,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
93,5,2025-01-12,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
93,5,2025-01-12,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
93,5,2025-01-12,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
93,5,2025-01-12,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
93,5,2025-01-12,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
94,5,2025-01-16,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
94,5,2025-01-16,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
94,5,2025-01-16,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
94,5,2025-01-16,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
94,5,2025-01-16,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
94,5,2025-01-16,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
94,5,2025-01-16,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
95,5,2025-01-23,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
95,5,2025-01-23,11,Pechuga de pollo,200,Almuerzo,330.0,62.0,0.0,7.2
95,5,2025-01-23,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
95,5,2025-01-23,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
95,5,2025-01-23,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
95,5,2025-01-23,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
96,5,2025-01-26,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
96,5,2025-01-26,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
96,5,2025-01-26,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
96,5,2025-01-26,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
96,5,2025-01-26,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
97,5,2025-01-31,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
97,5,2025-01-31,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
97,5,2025-01-31,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
97,5,2025-01-31,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
97,5,2025-01-31,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
98,5,2025-02-02,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
98,5,2025-02-02,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
98,5,2025-02-02,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
98,5,2025-02-02,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
98,5,2025-02-02,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
98,5,2025-02-02,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
99,5,2025-02-08,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
99,5,2025-02-08,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
99,5,2025-02-08,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
99,5,2025-02-08,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
99,5,2025-02-08,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
99,5,2025-02-08,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
100,5,2025-02-09,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
100,5,2025-02-09,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
100,5,2025-02-09,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
100,5,2025-02-09,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
100,5,2025-02-09,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
100,5,2025-02-09,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
100,5,2025-02-09,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
100,5,2025-02-09,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
101,5,2025-02-13,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
101,5,2025-02-13,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
101,5,2025-02-13,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
101,5,2025-02-13,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
101,5,2025-02-13,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
101,5,2025-02-13,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
101,5,2025-02-13,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
102,5,2025-02-19,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
102,5,2025-02-19,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
102,5,2025-02-19,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
102,5,2025-02-19,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
102,5,2025-02-19,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
103,5,2025-02-20,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
103,5,2025-02-20,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
103,5,2025-02-20,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
103,5,2025-02-20,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
103,5,2025-02-20,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
104,5,2025-02-27,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
104,5,2025-02-27,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
104,5,2025-02-27,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
104,5,2025-02-27,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
104,5,2025-02-27,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
105,5,2025-03-05,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
105,5,2025-03-05,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
105,5,2025-03-05,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
105,5,2025-03-05,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
105,5,2025-03-05,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
106,5,2025-03-17,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
